"ID","Name","NumGenes","CorrectedPvalue","Multifunctionality","GeneMemberDiff"
"GO:0003014","renal system process",105,0.03,0.994,"ADCY3, ADCY9, AGT, AKR1C3, AQP1, AQP2, BCL2, BCR, EDNRB, F2R, F2RL1, GNAI2, GSN, HNF1A, HSD11B2, ITGA3, KCNMA1, KCNQ1, KLHL3, MYO1E, MYO5B, PDGFB, PRKAR1B, PSAP, PTPRO, REN, SGK1, SLC9A3R1, SUCNR1, SULF2, TFAP2B, WNK4"
"GO:0010634","positive regulation of epithelial cell migration",163,0.03,0.983,"AAMP, ABL1, AGT, BCAR1, BCAS3, CAPN7, CLASP1, DOCK1, ETS1, FGF1, FGF2, FGFR1, FOXP1, HDAC7, HDAC9, HMOX1, HYAL1, IQSEC1, ITGA2, ITGA3, MAP2K3, MAPK14, MAPRE2, MIR200A, MTOR, NFE2L2, PDCD6, PDGFB, PDPK1, PRKCA, PRKCE, PRKD2, PROX1, RREB1, RTN4, SCARB1, SMOC2, SRC, STAT5A, TDGF1, TGFB1, THBS1, VEGFA"
"GO:0007431","salivary gland development",33,0.03,0.848,"BMP7, EDAR, EGFR, ESRP2, FGFR1, FGFR2, LAMA5, PAX6, PLXNA1, POLB, SEMA3A, SEMA3C, TFCP2L1, TGFB1"
"GO:0150063","visual system development",339,0.03,0.927,"ACVRL1, ALDH1A2, ALDH1A3, ARID1A, ATF6, ATP2B1, BCL11B, BFSP1, BMP6, BMP7, CDK4, CDKN1C, CHD7, COL4A1, CRYBA1, DLL1, EGFR, EPHB2, FGF9, FOXP2, FRS2, FZD5, GNAT1, GNB1, GRHL2, HDAC1, HIPK2, HSF4, JAG1, KDM2B, LIMK2, LRP5, LRP5L, MAN2A1, MAX, MFN2, MFRP, MYH15, MYO7A, NF2, NINJ1, NIPBL, NKD1, NRL, OPA1, OSR2, PAX6, PDE6A, PDE6B, PDE6C, PPP1R13L, PRKCI, PROM1, PROX1, RAB11FIP4, RARA, RBP4, RING1, ROM1, RXRA, SDK2, SH3PXD2B, SIPA1L3, SLC25A25, SLC39A5, SMAD3, SMG9, SMOC1, SOX8, SP3, STRA6, TCIRG1, TFAP2B, THRB, TRAF3IP1, TSKU, TULP3, VEGFA, WNT2, WNT5B, ZNF513"
"GO:2001235","positive regulation of apoptotic signaling pathway",177,0.03,0.963,"AGT, BAD, BBC3, BCL2, BMF, BNIP3, CASP8, CIDEB, CTNNA1, CYLD, DAB2IP, FBXW7, FLCN, G0S2, GSK3B, GSN, ITM2C, LGALS9, LTBR, MIR26B, NACC2, NMT1, NUPR1, PDIA3, PEA15, PLAGL2, PPP1CA, PPP1R13B, PPP2R1B, PPP3CC, PRKCD, PRR7, RAD9A, SIAH1, SLC9A3R1, SMAD3, ST18, STK3, TFAP4, TFDP2, THBS1, TNFSF12, TP63, TP73, TRAF2, WWOX, YWHAE"
"GO:0097327","response to antineoplastic agent",93,0.03,0.991,"ABCC2, ADAM10, ADAM15, ADIRF, AQP1, CDH1, CDK4, CFLAR, CPS1, CTNNA1, DDI2, EGFR, EIF4EBP1, F7, FOXO1, GJB2, HMOX1, HSF1, ICAM1, JUP, KAT7, OPA1, PDGFB, PTAFR, RAP1A, SMYD3, SPIDR, STAR, TFAP4"
"GO:0010611","regulation of cardiac muscle hypertrophy",64,0.03,0.886,"AGT, AKAP6, CAMK2D, DDX39B, FOXO1, GATA5, JARID2, LMNA, MEF2A, MIR25, MLIP, MTOR, NOTCH1, PAK1, PARP1, PDE9A, PI16, PPP3CA, PRKCA, PTK2, SMAD3, SMAD4"
"GO:0010812","negative regulation of cell-substrate adhesion",64,0.03,0.861,"ACER2, ACTN4, ACVRL1, ADAM15, ANGPT2, BCAS3, CORO1C, DLC1, DMTN, FAM107A, HOXA7, JAG1, KANK1, NF2, NOTCH1, PHLDB2, PIK3R1, PTPRO, RASA1, RCC2, SRC, THBS1"
"GO:0010506","regulation of autophagy",316,0.03,0.93,"ABL1, ABL2, ACER2, AMBRA1, ATG13, ATP6V0D1, ATP6V0E1, ATP6V1A, ATP6V1C2, BAD, BCL2, BMF, BNIP3, CALCOCO2, CASP3, CLEC16A, CTSA, DAP, DAPK1, DAPK2, EIF4G3, EP300, EXOC4, FBXL2, FBXW7, FEZ2, FLCN, FOXK1, FOXK2, FOXO1, FOXO3, FZD5, GATA4, GFAP, GSK3B, HMOX1, HTT, IL10RA, KEAP1, KIAA1324, LEPR, MAP3K7, MAPK3, MFN2, MLST8, MTMR9, MTOR, NOD1, NPRL3, NUPR1, PIK3CA, PIK3CB, PIK3R2, PSAP, PTK2, RAB1B, RPTOR, SESN1, SIRT2, SMURF1, SNX32, SNX5, SOGA1, SPTLC2, SREBF1, STK11, TAB2, TBC1D14, TFEB, TLK2, TPCN1, TRIM22, TSC1, USP10, USP30, USP36, VPS13D"
"GO:0072659","protein localization to plasma membrane",178,0.03,0.913,"AKT2, AMN, ANK1, ANK3, ANXA2, ARHGAP44, ATP1B3, CACNB2, CACNB3, CDH1, DPP6, EFR3B, EHD2, FAM126A, GGA3, GOLPH3, GOLPH3L, GPR158, IKBKB, JUP, KCNIP3, LAMA5, MYADM, MYO5A, NFASC, NKD2, P2RY1, PACS2, PALM, PRKCZ, PTCH1, RAB10, RAB26, RAB40B, RAP1A, RAPGEF2, SKAP1, SLC9A3R1, SLMAP, SMURF1, SPTBN1, STXBP1, TESC, TMEM88, TTC7B, VAMP2"
"GO:0001933","negative regulation of protein phosphorylation",395,0.03,0.949,"ABL1, AMBP, BMP7, CACTIN, CALM1, CASP3, CBLB, CDKN1C, CEACAM1, CHMP6, CHRNA10, CNKSR3, CORO1C, CRYBA1, CSK, CTDSP1, CTDSPL, CYLD, DAB2IP, DBNDD2, DGKQ, DMTN, DNAJA1, DTNBP1, DUSP10, DUSP16, DUSP2, DUSP8, EPHB2, F2RL1, FLCN, FOXO1, GNAQ, H2AFY, HIPK3, IGF1R, INPP5F, INPP5J, LDLRAD4, LRP5, MARVELD3, MECOM, MIR106B, MLLT1, MLXIPL, MTOR, MYADM, NDRG2, NF2, PAQR3, PARD3, PAX6, PDCD4, PDE4D, PDPK1, PEBP1, PIK3R2, PIP5KL1, PMEPA1, PPP1R1B, PPP5C, PRKAR1B, PRKCD, PRKCZ, PTPN1, PTPN6, QARS, RAPGEF1, RGS3, RPTOR, SEMA6A, SH2B3, SH3BP5, SIRT2, SLC9A3R1, SMAD4, SMAD6, SMAD7, SMYD3, SORL1, SPINK1, SPRED2, STK38, TAOK3, TESC, TFAP4, TGFB1, TNFAIP3, TRAF3IP1, UBASH3B, WNK2, WWTR1"
"GO:1905114","cell surface receptor signaling pathway involved in cell-cell signaling",395,0.03,0.925,"AES, AGO2, AMOTL2, AP2A2, AXIN1, AXIN2, BCL9L, BMP2, BTRC, CALM1, CCDC88C, CDH3, CHRNA10, CHRNB1, CHRNE, CSNK1D, CSNK1E, CSNK2A1, CTR9, CUL3, CYLD, DAAM1, DVL2, FAM53B, FZD5, GLI2, GNB1, GRIN2B, GRIN2D, GRK5, GSK3B, HBP1, HIC1, HMGXB4, KREMEN1, LEF1, LGR4, LGR6, LRP4, LRP5, LRP5L, LRRFIP2, MAP3K7, MARK2, NDRG2, NFATC1, NKD1, NKD2, NLK, NOTUM, NXN, P2RX1, P2RX5, PDE6A, PDE6B, PDE6G, PKD1, PLCB2, PLCB3, PPP1CA, PPP1R9A, PPP3CA, PSMB10, PSMD11, PSMD3, PTK7, RECK, RNF138, ROR2, RTF1, SDC1, SLC29A1, SLC9A3R1, SMURF1, STK11, TCF7L2, TIAM1, TLE3, TMEM88, TNKS, TNRC6B, TNRC6C, TRABD2B, USP34, VANGL1, WNT10B, WNT2, WNT5B, WWOX, ZNRF3"
"GO:0010921","regulation of phosphatase activity",169,0.03,0.734,"BMP2, CALM1, CD2BP2, CNST, CSRNP3, DMPK, ELFN2, ELL, ENSA, FARP1, FKBP1A, GNAI2, GPATCH2, GSK3B, HSP90B1, HTT, IKBKB, ITGA1, ITGA2, MTMR9, MTOR, MYO1D, NUAK1, PCIF1, PHACTR3, PPP1R12A, PPP1R14B, PPP1R16A, PPP1R16B, PPP1R1B, PPP1R36, PPP1R37, PPP1R9B, PPP2R1B, PPP2R5C, PPP2R5E, PPP4R2, RCAN1, SFI1, SH2D4A, SLC39A10, SLC7A14, SMAD3, TSC1, URI1"
"GO:0007435","salivary gland morphogenesis",30,0.03,0.851,"BMP7, EDAR, EGFR, ESRP2, FGFR1, FGFR2, LAMA5, PAX6, PLXNA1, POLB, SEMA3A, SEMA3C, TGFB1"
"GO:0040007","growth",376,0.03,0.972,"ABL1, ADAM15, ADD1, AGT, AKAP13, ANKRD11, ANXA2, ANXA6, APBA2, ARID2, ARID5B, AUTS2, BCL2, BMPR1A, CCM2, CDKN1C, CFLAR, COBL, CTR9, DLL1, DYSF, EP300, EYS, EZH2, FGF1, FGFR2, FGFR3, FLRT1, GATA4, GINS4, GLI2, GRHL2, GSN, HOXA5, IGFBP1, LEPR, LGR6, LRP4, MATN2, MESP1, MSX2, MTOR, MUSTN1, NIN, NINJ1, NINJ2, NIPBL, NOTCH1, PAX7, PDE4D, PLEKHA1, PLXNA1, PPP1R13L, PPP3CA, PRKCZ, PSAP, PTK7, RARA, RTF1, RXRA, SEMA3A, SEMA3F, SGCA, SHANK2, SLC12A5, SLC1A2, SLC25A25, SLIT1, SMAD2, SMAD3, SMAD4, SORBS2, SOX15, SPTBN2, SRC, STK11, STRA6, TEC, TIAM1, TMEM38B, WDR48, WNT10B, WWTR1, YAP1, ZMIZ1"
"GO:0060391","positive regulation of SMAD protein signal transduction",11,0.03,0.698,"BMP6, BMPR1A, NUP93, PARP1, RBPMS, SMAD4, TGFB1"
"GO:2001269","positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway",11,0.03,0.614,"CASP8, GSN, LGALS9, PRR7, SMAD3, ST18, TFAP4"
"GO:0010990","regulation of SMAD protein complex assembly",6,0.03,0.343,"LDLRAD4, PARP1, PMEPA1, SMAD6, TBX20"
"GO:0048589","developmental growth",372,0.04,0.971,"ABL1, ADAM15, ADD1, AGT, AKAP13, ANKRD11, ANXA2, ANXA6, APBA2, ARID2, ARID5B, AUTS2, BCL2, BMPR1A, CCM2, CDKN1C, CFLAR, COBL, CTR9, DLL1, DYSF, EP300, EYS, EZH2, FGF1, FGFR2, FGFR3, FLRT1, GATA4, GINS4, GLI2, GRHL2, GSN, HOXA5, IGFBP1, LEPR, LGR6, LRP4, MATN2, MESP1, MSX2, MTOR, MUSTN1, NIN, NINJ1, NINJ2, NIPBL, NOTCH1, PAX7, PDE4D, PLEKHA1, PLXNA1, PPP1R13L, PPP3CA, PRKCZ, PSAP, PTK7, RARA, RTF1, RXRA, SEMA3A, SEMA3F, SGCA, SHANK2, SLC12A5, SLC1A2, SLC25A25, SLIT1, SMAD2, SMAD3, SMAD4, SORBS2, SOX15, SPTBN2, STK11, STRA6, TEC, TIAM1, TMEM38B, WDR48, WNT10B, WWTR1, YAP1, ZMIZ1"
"GO:0030952","establishment or maintenance of cytoskeleton polarity",17,0.04,0.309,"AQP1, CKAP5, LMNA, MAPKAP1, RHOBTB1, RHOBTB2, RHOF, RICTOR, RND2"
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis",69,0.04,0.838,"ABL1, ACTG1, ARPC1B, BAIAP2, DOCK1, FYN, MAPK1, MAPK3, MYO1C, PAK1, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PRKCD, PRKCE, PTK2, SRC, VAV1, VAV2, WASL, YES1"
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis",69,0.04,0.838,"ABL1, ACTG1, ARPC1B, BAIAP2, DOCK1, FYN, MAPK1, MAPK3, MYO1C, PAK1, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PRKCD, PRKCE, PTK2, SRC, VAV1, VAV2, WASL, YES1"
"GO:0030010","establishment of cell polarity",116,0.04,0.965,"ALPK2, AMOTL2, BRSK1, CCL19, CFL1, CLASP1, CYTH1, FRMD4A, FRMD4B, FSCN1, GOLPH3, GSK3B, HTT, LLGL1, LLGL2, MARK2, MCPH1, NEK3, NUMA1, PAK1, PARD3, PAX6, PKD1, PRKCI, PRKCZ, PTK2, PTK7, RAB10, RICTOR, SH3BP1, SIPA1L3, SLC9A3R1, STK11, WWC1"
"GO:0016540","protein autoprocessing",14,0.04,0.407,"AFG3L2, CASP1, FXN, MYRF, PARP1, PCSK9, PISD, TMPRSS2"
"GO:0070293","renal absorption",14,0.04,0.644,"AKR1C3, GSN, HNF1A, KCNQ1, KLHL3, SGK1, SLC9A3R1, WNK4"
"GO:0030858","positive regulation of epithelial cell differentiation",61,0.04,0.875,"ACVRL1, ADD1, BAD, BMP6, H2AFY, MESP1, NOTCH1, NUMA1, OVOL2, PAX6, PRKCH, PROM1, PTCH1, PTCH2, RFX3, S1PR2, SULT2B1, VDR, VEZF1, WNT10B"
"GO:0007045","cell-substrate adherens junction assembly",27,0.04,0.659,"ACTN1, ARHGEF7, BCL2, BCR, DLC1, ITGA2, LAMA5, PDPK1, PEAK1, PTPRK, RCC2, SORBS1"
"GO:0048041","focal adhesion assembly",27,0.04,0.659,"ACTN1, ARHGEF7, BCL2, BCR, DLC1, ITGA2, LAMA5, PDPK1, PEAK1, PTPRK, RCC2, SORBS1"
"GO:0035051","cardiocyte differentiation",112,0.04,0.999,"AGT, AKAP13, ALPK2, ANXA2, ARID1A, BMP2, CSRP3, CXADR, FOLR1, GATA4, JAG1, KDM6B, LMNA, MAPK1, MAPK3, MEF2A, MESP1, MTOR, MYOM3, NEB, NOTCH1, NRG1, OBSL1, PDCD4, PROX1, RARA, RXRA, SMAD4, SORBS2, SOX6, TCAP, TSC1, VEGFA"
"GO:0048562","embryonic organ morphogenesis",275,0.04,0.977,"ABR, ALDH1A3, ARID1A, ARL13B, BCR, BMP7, C2CD3, CCDC40, CHD7, CHRNA10, DLL1, DNAAF1, DVL2, EIF4A3, EPHB2, FGF9, FGFR1, FGFR2, FOLR1, FRS2, FZD5, GATA4, GLI2, GRHL2, HIPK2, HLX, HOXA2, HOXA3, HOXA4, HOXA5, HOXA6, HOXA7, HOXD10, HYAL1, KDM2B, LRIG3, MAPK1, MAPK3, MDFI, MESP1, MTHFD1, MYO15A, MYO7A, NDST1, NIPBL, NOTCH1, OSR2, OVOL2, PAX6, PROX1, PRRX1, PTK7, RBP4, ROR2, RUNX2, SETD2, SLC44A4, SLC9A3R1, SMAD2, SMAD3, SP3, STRA6, TBX20, TCAP, TRIOBP, TULP3, YAP1, ZIC1"
"GO:0045444","fat cell differentiation",99,0.04,0.931,"AACS, AKT2, ARID5B, BNIP3, BSCL2, CTBP1, CTBP2, DYSF, EBF2, EP300, FAM120B, FFAR4, FOXO1, GRK5, LAMB3, METRNL, NIPBL, PER2, PIAS1, PPARG, PRDM16, SMAD6, SOX8, SREBF1, TCF7L2, TFAP2B, TRIM32, WNT5B, ZBTB7A, ZNF516"
"GO:0007596","blood coagulation",280,0.04,0.924,"ACTG1, ACTN1, AKAP1, CAPZB, CD59, CLIC1, CSRP1, DGKE, DGKQ, DOCK1, DOCK9, DTNBP1, EHD1, EHD2, F2R, F2RL1, F7, FERMT3, FIBP, FYN, GATA4, GATA5, GNA11, GNA12, GNA14, GNAQ, GNB1, GP5, HDAC1, HMG20B, HNF4A, ITGA2, ITPR2, MAFK, MAPK1, MAPK3, MFN2, P2RX1, P2RX5, P2RY1, PAPSS2, PDPK1, PIK3CA, PIK3CB, PIK3R1, PLAT, PRCP, PRKAR1B, PRKCA, PRKCD, PRKCE, PRKCH, PROZ, PTPN6, RAB27A, RAD51B, RAF1, SERPIND1, SH2B1, SH2B3, SRC, STXBP1, TLN1, UBASH3B, VAV1, VAV2, ZFPM1"
"GO:0018205","peptidyl-lysine modification",285,0.04,0.918,"APBB1, ARID4B, ATAT1, BCL11A, BRD1, CAMKMT, CREBBP, CTR9, DMAP1, DOT1L, EHMT2, EP300, EP400, ESCO1, EZH2, GTF3C4, HDAC4, HDAC9, JADE1, JADE2, KANSL1, KAT6A, KAT7, KDM3A, KMT2C, LEF1, LOXL4, MAP3K7, MBD3, MECOM, MSL2, NCOA1, NSD1, NSMCE2, NUP188, NUP210, NUP93, NUP98, NUPL2, PIAS1, PLOD3, POR, PRDM16, PRDM2, PRDM5, RAE1, RANGAP1, RBBP5, RTF1, RUVBL1, SAE1, SETD1A, SETD2, SETD4, SIRT2, SMYD3, STX1A, SUMO3, SUPT3H, TET2, TET3, TRPM4, USP22, WDR5, ZMIZ1, ZMIZ2"
"GO:0003012","muscle system process",290,0.04,0.966,"ACTA2, ADORA2B, AGT, AKAP13, ARG2, ATP1A1, ATP2A2, CACNA1D, CACNA1G, CACNB2, CALM1, CAMK2D, CFLAR, CHGA, CHRM3, CHRNB1, CHRNE, CKMT2, CLCN1, CSRP3, DMPK, DYSF, EDN3, EDNRB, EZH2, GAMT, GATA4, GSN, GSTM2, HDAC4, HMOX1, INPP5F, ITGA1, ITGB5, KCND3, KCNE3, KCNH2, KCNJ12, KCNJ2, KCNMA1, KCNQ1, LTB4R, MAP2K3, MAP2K6, MTOR, MYL6, MYLK, MYOM3, NEB, NEDD4L, P2RY1, PDE4D, PIK3CA, PPP1R13L, PPP3CA, PXN, SGCA, SLMAP, SMTN, SORBS1, SORBS2, SORBS3, SSPN, SULF2, TBX20, TCAP, TIAM1, TLN1, TNNI2, TPM2, UTRN"
"GO:1903053","regulation of extracellular matrix organization",38,0.04,0.842,"ABL1, ADTRP, AGT, CFLAR, CHADL, CLASP1, DPP4, ETS1, FGFR4, FSCN1, NOTCH1, PHLDB1, PHLDB2, SMAD3, TGFB1"
"GO:0050808","synapse organization",266,0.04,0.935,"ACTG1, ACTN1, ADAM10, ADD2, AFG3L2, AGRN, ANK3, ARHGAP39, ARHGAP44, BAIAP2, BCAN, CACNB2, CACNB3, CAST, CDH1, CEL, CHRNB1, COL4A1, CTBP2, EFNB2, EPHA4, EPHB2, EPHB3, F2R, FARP1, FYN, FZD5, GNPAT, IGF1R, IGSF21, INSR, ITGA3, KLK8, LRP4, LRRC4, MYO5A, NDRG1, NFASC, NFIA, NLGN2, NRCAM, NRG1, PALM, PCDHGC3, PCDHGC4, PCDHGC5, PDZRN3, PLXNB2, PPP1R9A, PTPRD, PTPRF, RER1, SDK2, SHANK2, SPOCK2, SPTBN2, STAU1, SYBU, SYNGAP1, SYNPO, TANC1, TSC1, UTRN, WASL"
"GO:0090596","sensory organ morphogenesis",242,0.04,0.964,"ABR, ALDH1A3, ARID1A, BCR, BMP7, CHD7, CHRNA10, DLL1, DVL2, EPHB2, FGF9, FGFR1, FGFR2, FRS2, FZD5, GLI2, GNAT1, HDAC1, HIPK2, HOXA2, JAG1, KDM2B, LRIG3, LRP5, MAN2A1, MAPK1, MAPK3, MFN2, MFRP, MYO15A, MYO7A, NIPBL, NKD1, NRL, OSR2, PAX6, PDE6C, PRKCI, PROM1, PROX1, PRRX1, PTK7, RBP4, RING1, ROM1, ROR2, SDK2, SLC44A4, SLC9A3R1, SOX8, SP3, STRA6, TCAP, TFAP2B, THRB, TRIOBP, TSKU, VEGFA, WNT2, ZIC1"
"GO:0019216","regulation of lipid metabolic process",394,0.04,0.975,"ABCA2, ABHD6, AGT, AKR1C3, AKT2, AMBRA1, APPL2, ASAH1, ATP1A1, BCL11B, BMP2, BMP6, BSCL2, CAPN2, CCL19, CDK4, CEACAM1, CHD9, CHRM5, CISH, CPT1A, CREBBP, CREBL2, DAB2IP, DGKQ, ELOVL6, EPHA8, EPHX2, FABP3, FBXW7, FDPS, FGF1, FGF19, FGF2, FGFR3, FGFR4, G0S2, GNB3, GOLM1, H2AFY, HELZ2, HMGCS2, HNF4A, IDH1, KPNB1, LMF1, MBTPS1, MLXIPL, MTMR9, MTOR, NCOA1, NCOA2, NRBF2, OPA3, PDGFA, PDGFB, PDK1, PDK2, PDK4, PDPR, PIK3R1, PIK3R2, PIK3R3, POR, PPARG, PRKCD, PRKCE, PROX1, PSAP, PTK2, RGL1, RORC, RXRA, SCAP, SCARB1, SCT, SEC14L2, SIN3A, SLC45A3, SORBS1, SORL1, SRC, SREBF1, STAR, STAT5B, TGFB1, THRA, VAV2, VDR, ZBTB20, ZFP69"
"GO:0045667","regulation of osteoblast differentiation",117,0.04,0.97,"ACVR2A, AXIN2, BMP2, BMP6, BMP7, BMPR1A, CDK6, CLIC1, ESRRA, FAM20C, FGFR2, HDAC4, HDAC7, HOXA2, ID3, IFITM1, IL6R, JAG1, LRP5, MSX2, NOTCH1, PDLIM7, PTCH1, PTK2, RUNX2, SMAD3, SMAD6, SMOC1, SUCO, TCIRG1, TP63, TRPM4, WNT10B, ZHX3"
"GO:0046474","glycerophospholipid biosynthetic process",195,0.04,0.904,"ABHD3, ALOX15, CEPT1, CHKB, CHPT1, CSNK2A1, DGKQ, FAR1, FGF2, GNPAT, GPD1, INPP4A, INPP4B, INPP5F, INPP5J, INPPL1, LCAT, LPIN1, LPIN2, LPIN3, MPPE1, MTMR9, PEMT, PGAP2, PGAP3, PGS1, PI4KA, PIGQ, PIGU, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PIK3R3, PISD, PITPNM2, PLA2G2A, PLA2G4D, PLEKHA1, PLEKHA3, PLEKHA8, PNPLA3, RUFY1, SBF1, SH3YL1, SLC44A1, SLC44A3, SLC44A4, STARD10, STARD7, SYNJ1"
"GO:0050679","positive regulation of epithelial cell proliferation",195,0.04,0.989,"ACVRL1, ANG, ARNT, BAD, BMP2, BMP6, BMPR1A, CAV2, CCL24, CDH13, CDH3, CFLAR, DYSF, EGFR, ESRP2, FGF1, FGF2, FGF9, FGFR1, FGFR2, FOXP2, HMOX1, HYAL1, MAP2K5, MTOR, NOTCH1, NRARP, NRAS, ODAM, OSR2, PDCD6, PDGFB, PDPK1, PGF, PPP1R16B, PRKCA, PRKD2, PROX1, RICTOR, RPTOR, RREB1, RTN4, STAT5A, TCF7L2, TNFAIP3, TNFSF12, TP63, VASH2, VEGFA, WDR48, WNT2"
"GO:0038083","peptidyl-tyrosine autophosphorylation",31,0.04,0.679,"ABL1, EGFR, FER, FES, FYN, IGF1R, INSR, MAPK3, PTK2, SRC, TEC, TNK2, YES1"
"GO:0003007","heart morphogenesis",238,0.04,0.999,"ACVRL1, ADAM15, ALDH1A2, ALPK2, ARID2, ARL13B, ASXL1, AXIN2, BMP2, BMP7, BMPR1A, C2CD3, CCDC40, CHD7, DLC1, DLL1, DNAAF1, DVL2, FGFR2, FGFRL1, FKBP1A, FOLR1, GATA4, GATA5, GRHL2, HEY1, INSR, JAG1, LEFTY1, MESP1, MSX2, MTOR, MYOM3, NIPBL, NOTCH1, NRG1, OVOL2, PDCD4, PPP1R13L, PROX1, PTCH1, PTK2, RARA, RBP4, RTN4, RXRA, SEMA3C, SMAD3, SMAD4, SMAD6, SMAD7, TBX20, TCAP, TGFB1, VEGFA, WNT2, YAP1, ZFPM1, ZMIZ1"
"GO:1901861","regulation of muscle tissue development",149,0.04,0.998,"AKAP6, BCL2, BMP2, BMPR1A, DDX39B, DLL1, EFNB2, FAM129B, FBXO22, FGF2, FGF9, FGFR1, FGFR2, FLCN, FRS2, GPC1, HDAC4, HDAC9, JARID2, LEF1, MAPK1, MAPK14, MIR25, MTOR, NOTCH1, NRG1, PAK1, PI16, RBM24, RBP4, SIRT2, SMAD3, SMAD4, SOX15, SOX6, TBX20, TGFB1, TP73, WNT10B, WNT2, YAP1"
"GO:0048010","vascular endothelial growth factor receptor signaling pathway",66,0.04,0.858,"BAIAP2, BCAR1, DAB2IP, DOCK1, FYN, ITGAV, MAPK14, MAPKAPK3, PDCD6, PGF, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PRKD2, PTK2, PXN, SHB, SRC, VAV1, VAV2, VEGFA"
"GO:0090257","regulation of muscle system process",243,0.04,0.995,"ABAT, ADORA2B, ADRA1B, AGT, AKAP6, ANXA6, ATP1A1, ATP2A2, ATP2B1, BIN1, CALM1, CAMK2B, CAMK2D, CAMK2G, CHGA, CHRM3, DDX39B, DMPK, DOCK4, F2R, FOXO1, FOXO3, GATA4, GATA5, GSTM2, GTF2IRD1, HDAC4, HSPB6, ITGA2, JARID2, JUP, KCNE3, KCNJ2, KCNMA1, KCNQ1, LMNA, MEF2A, MIR25, MLIP, MTOR, NMU, NOTCH1, P2RX1, PAK1, PARP1, PDE4D, PDE9A, PI16, PLCE1, PPP3CA, PRKCA, PTAFR, PTK2, SGCA, SMAD3, SMAD4, SMAD7, TMEM38B, TNNI2, TRPM4, UTRN"
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",100,0.04,0.973,"ACVR1B, ACVR2A, ACVRL1, BMP2, BMP6, BMP7, BMPR1A, CDKN1C, CREBBP, EP300, FGF9, FLCN, GATA4, HIPK2, INHA, LEFTY1, MSX2, NOTCH1, NUMA1, NUP93, PARP1, RBPMS, RNF111, RNF165, SMAD2, SMAD4, STK11, TGFB1, THBS1, ZC3H3"
"GO:0030178","negative regulation of Wnt signaling pathway",205,0.04,0.917,"AES, ALPK2, AXIN1, AXIN2, BICC1, BMP2, CUL3, CYLD, DAB2IP, DVL2, FGF9, FOXO1, GSK3B, HDAC1, HIC1, HMGXB4, IGFBP1, JADE1, KREMEN1, LRP4, MAD2L2, MAPK14, MDFI, MESP1, MLLT3, NFATC1, NKD1, NKD2, NLK, NOTCH1, NOTUM, NXN, PSMB10, PSMD11, PSMD3, PTPRO, RAPGEF1, ROR2, SIAH2, SLC9A3R1, STK11, STK3, TCF7L2, TLE3, TMEM88, TRABD2B, TSKU, UBAC2, WNT5B, WWOX, WWTR1, ZNRF3"
"GO:0045747","positive regulation of Notch signaling pathway",50,0.04,0.81,"AAK1, BMP2K, CREBBP, DLL1, EP300, EPN2, GATA5, JAG1, JAG2, MAML2, MAML3, MESP1, NOTCH1, PRKCI, TP63, ZMIZ1"
"GO:0001666","response to hypoxia",326,0.04,0.986,"ABAT, ACTN4, ACVRL1, ADAM15, ADAM8, AK4, ALAD, ANG, ANGPT2, APOLD1, AQP1, ARNT, B3GAT1, BAD, BCL2, BMP2, BMP7, BNIP3, BRIP1, CA9, CAPN2, CARD16, CASP3, CBFA2T3, CFLAR, CREBBP, DNMT3A, DPP4, EIF4EBP1, EP300, ETS1, F7, FMN2, GNB1, HIF3A, HIPK2, HMOX1, HSD11B2, HSF1, HSP90B1, ICAM1, ITGA2, ITPR2, KCNK3, KCNMA1, LMNA, LONP1, MIR106B, MTHFR, MTOR, MYB, NDRG1, NFE2L2, NOTCH1, NPEPPS, OPA1, P4HB, PAK1, PAM, PDK1, PGF, PKLR, PLAT, PRKCE, PSMB10, PSMD11, PSMD3, RAF1, SCAP, SIRT2, SLC29A1, SMAD3, SMAD4, SRC, THBS1, VEGFA, WTIP"
"GO:0050817","coagulation",282,0.04,0.924,"ACTG1, ACTN1, AKAP1, CAPZB, CD59, CLIC1, CSRP1, DGKE, DGKQ, DOCK1, DOCK9, DTNBP1, EHD1, EHD2, F2R, F2RL1, F7, FERMT3, FIBP, FYN, GATA4, GATA5, GNA11, GNA12, GNA14, GNAQ, GNB1, GP5, HDAC1, HMG20B, HNF4A, ITGA2, ITPR2, MAFK, MAPK1, MAPK3, MFN2, P2RX1, P2RX5, P2RY1, PAPSS2, PDPK1, PIK3CA, PIK3CB, PIK3R1, PLAT, PRCP, PRKAR1B, PRKCA, PRKCD, PRKCE, PRKCH, PROZ, PTPN6, RAB27A, RAD51B, RAF1, SERPIND1, SH2B1, SH2B3, SRC, STXBP1, TLN1, UBASH3B, VAV1, VAV2, ZFPM1"
